customer_id,age,annual_income,credit_score,loan_amount,existing_loans,loan_default
3166,25,76229.67,655.0,44281.46,2,1
3167,29,31090.8,753.0,12342.85,0,1
3168,64,109254.61,668.0,80524.1,3,1
3169,64,67927.64,688.0,32703.48,0,0
3170,44,64786.69,650.0,39112.39,1,0
3171,27,72248.07,769.0,34431.12,2,1
3172,40,61292.03,559.0,45817.22,1,1
3173,64,51724.73,659.0,31678.63,2,1
3174,61,41257.84,641.0,24148.01,2,1
3175,28,64052.33,634.0,35573.42,2,0
3176,39,85070.66,587.0,67475.23,2,1
3177,55,22661.26,786.0,13842.74,0,0
3178,63,104273.46,651.0,68036.77,2,1
3179,64,42763.03,622.0,10649.16,1,0
3180,45,66182.53,743.0,45568.89,1,0
3181,37,45525.82,679.0,25404.77,3,1
3182,59,58841.48,542.0,23654.11,2,1
3183,45,66545.56,526.0,36534.46,1,1
3184,55,56443.12,669.0,32473.42,1,1
3185,59,63568.27,723.0,22637.53,2,0
3186,59,62200.81,673.0,28751.63,0,0
3187,22,71265.86,566.0,45097.64,1,0
3188,36,69908.23,754.0,23454.83,3,0
3189,62,16642.96,616.0,11677.95,1,0
3190,34,53316.54,850.0,13143.37,0,1
3191,49,86772.67,667.0,47614.83,2,0
3192,59,76894.64,720.0,32896.46,3,1
3193,22,37693.06,769.0,8744.34,0,0
3194,30,52564.84,702.0,34939.43,1,1
3195,22,55435.44,675.0,29265.76,2,0
3196,47,55109.75,738.0,34674.8,1,0
3197,33,56772.81,656.0,24302.96,1,1
3198,22,49795.67,696.0,35642.36,2,0
3199,62,40630.69,665.0,10166.77,0,0
3200,34,102538.25,683.0,34864.24,1,0
3201,37,63645.61,747.0,43072.92,1,0
3202,64,55681.31,583.0,43030.94,1,1
3203,58,75036.33,643.0,53115.77,0,0
3204,56,28816.75,640.0,9754.94,1,1
3205,54,70937.82,758.0,29022.3,2,1
3206,49,30716.36,669.0,20251.22,3,1
3207,43,67246.71,606.0,51629.55,2,1
3208,43,42741.03,522.0,15965.84,0,1
3209,36,74015.15,771.0,31960.13,0,0
3210,64,113149.24,679.0,24182.65,0,0
3211,27,63080.32,664.0,31706.76,0,0
3212,21,30113.28,673.0,7615.56,1,0
3213,39,46984.75,769.0,11809.89,1,1
3214,53,66864.18,715.0,43915.71,0,0
3215,54,85362.51,529.0,34687.22,1,1
3216,21,37670.69,727.0,28681.85,1,0
3217,32,97462.67,537.0,61367.38,1,1
3218,45,72657.75,737.0,27381.61,1,0
3219,43,59784.71,643.0,36416.62,0,0
3220,45,77276.06,739.0,55589.3,1,0
3221,51,34666.89,744.0,16003.01,0,0
3222,44,41729.73,630.0,22411.49,1,1
3223,30,32507.13,679.0,10743.38,2,0
3224,22,104827.07,698.0,46262.83,2,1
3225,53,60263.52,622.0,32990.04,1,0
3226,57,63663.16,621.0,36242.61,2,1
3227,43,82649.79,716.0,52236.38,1,0
3228,22,31509.81,782.0,24401.57,1,0
3229,24,43725.34,587.0,30744.27,2,0
3230,43,67071.53,721.0,47684.66,4,1
3231,61,93732.44,661.0,50100.66,3,1
3232,58,77744.78,734.0,22274.2,1,1
3233,43,67124.51,717.0,39019.16,1,0
3234,32,65164.58,705.0,28917.11,1,1
3235,64,82519.16,565.0,18080.32,0,0
3236,44,40707.26,830.0,12900.63,1,1
3237,49,65983.54,672.0,43248.56,1,0
3238,61,69390.23,658.0,40149.4,2,1
3239,48,54723.35,735.0,43070.5,0,0
3240,35,57363.57,533.0,43256.0,1,1
3241,30,27792.75,742.0,15468.21,1,0
3242,54,48991.9,758.0,14352.9,3,1
3243,49,15000.0,582.0,6027.11,0,0
3244,51,73452.39,713.0,24959.59,0,0
3245,43,62481.88,674.0,30135.62,2,0
3246,38,57316.68,711.0,38995.06,1,1
3247,27,65174.63,560.0,45173.13,2,1
3248,47,66026.01,780.0,20259.38,2,0
3249,29,53110.55,736.0,28119.52,3,1
3250,40,32094.13,597.0,19450.31,4,1
3251,41,69960.88,640.0,30641.39,0,1
3252,48,40191.29,762.0,29872.66,2,0
3253,23,67005.71,709.0,27834.94,2,0
3254,30,86204.4,628.0,42591.95,1,1
3255,37,95450.16,697.0,52698.18,1,0
3256,55,67603.54,649.0,30855.03,2,0
3257,41,53812.34,583.0,41875.74,0,1
3258,29,50524.11,661.0,33157.92,1,0
3259,37,66778.17,718.0,46574.44,3,1
3260,52,21147.87,627.0,13779.49,1,0
3261,58,43909.31,722.0,24275.88,2,0
3262,48,44756.61,754.0,9707.64,1,0
3263,38,68212.51,739.0,44941.54,1,0
3264,26,58886.56,718.0,33424.99,0,1
3265,26,63082.32,583.0,15672.15,0,1
3266,37,57530.7,659.0,15599.39,2,0
3267,30,55606.53,696.0,27175.8,0,0
3268,22,66106.5,676.0,47048.2,2,0
3269,53,73952.46,743.0,39361.12,2,1
3270,63,81357.38,672.0,61162.0,3,1
3271,45,59462.03,763.0,40992.62,1,0
3272,58,81043.65,751.0,46881.34,1,0
3273,21,91805.76,641.0,35622.22,0,0
3274,36,47831.99,587.0,34039.17,0,0
3275,46,75833.23,748.0,45159.9,1,1
3276,61,48614.08,781.0,25846.13,1,0
3277,32,84564.01,653.0,42313.63,1,0
3278,29,63763.75,714.0,20894.57,0,0
3279,33,52142.57,755.0,10920.91,2,0
3280,27,41838.25,565.0,26354.09,1,1
3281,21,48547.85,802.0,36496.64,2,0
3282,51,56888.29,652.0,17646.6,0,1
3283,55,82482.93,806.0,62755.84,0,0
3284,44,54057.74,741.0,13143.98,0,0
3285,23,50987.84,708.0,27098.97,0,0
3286,39,95489.54,816.0,25718.72,2,0
3287,24,51959.89,707.0,38110.64,1,1
3288,48,36864.12,781.0,9656.34,0,1
3289,64,32625.74,742.0,11439.65,3,0
3290,50,45263.66,644.0,30940.44,0,1
3291,56,59942.37,597.0,36750.19,0,1
3292,62,60544.51,790.0,26208.31,1,1
3293,24,47626.89,690.0,33437.01,0,0
3294,43,29089.73,733.0,16913.35,1,1
3295,31,42281.08,717.0,15046.42,0,1
3296,24,33574.22,721.0,21627.23,2,1
3297,31,15000.0,740.0,5997.54,1,0
3298,44,15000.0,676.0,10341.65,2,1
3299,40,65926.23,800.0,44101.7,2,0
3300,37,53889.24,778.0,20753.34,2,0
3301,33,71756.78,645.0,18814.0,1,1
3302,37,46589.51,644.0,32261.98,2,0
3303,35,47864.51,594.0,20039.4,1,0
3304,24,42816.23,829.0,16920.69,1,0
3305,38,42177.39,656.0,8895.88,0,0
3306,63,44833.41,722.0,28492.7,0,0
3307,29,94622.09,646.0,34484.16,2,0
3308,23,57786.52,713.0,26669.83,2,0
3309,47,44146.4,746.0,32662.91,0,0
3310,38,79210.0,778.0,21797.33,2,1
3311,37,59487.52,761.0,13255.21,2,0
3312,30,81618.4,565.0,43772.35,3,0
3313,57,69947.66,739.0,43361.41,1,0
3314,49,62744.32,832.0,32432.68,0,0
3315,25,65989.08,656.0,26642.86,2,0
3316,26,67571.54,782.0,28167.76,0,0
3317,60,34526.41,603.0,10005.37,3,0
3318,55,62367.1,725.0,24137.9,0,0
3319,25,65623.13,682.0,43004.9,0,0
3320,35,68182.82,529.0,34056.27,1,0
3321,47,50234.59,637.0,36895.03,2,1
3322,64,84131.01,763.0,25306.69,2,1
3323,59,64518.4,725.0,30030.32,0,0
3324,53,51737.07,674.0,32126.9,3,1
3325,44,68069.0,745.0,24734.41,2,1
3326,41,80820.28,562.0,29104.0,1,1
3327,22,45451.04,665.0,11970.04,1,0
3328,39,42828.1,610.0,31511.14,2,1
3329,38,76342.93,539.0,23171.4,2,0
3330,30,79277.78,751.0,62001.27,2,1
3331,57,57830.13,717.0,27139.84,4,0
3332,43,56260.77,657.0,44393.76,1,0
3333,61,77781.88,641.0,17439.63,4,0
3334,21,44057.45,567.0,23802.3,2,1
3335,26,15000.0,668.0,9217.55,0,0
3336,21,62242.31,729.0,31731.71,1,1
3337,38,62258.16,633.0,33747.76,1,0
3338,47,78650.37,774.0,41137.3,1,0
3339,60,76051.14,561.0,22030.06,3,0
3340,58,93295.06,519.0,48433.63,1,1
3341,37,65324.12,686.0,34297.64,2,0
3342,46,104232.15,732.0,43084.25,2,0
3343,33,83423.55,721.0,47091.77,4,1
3344,30,62224.31,575.0,27823.13,0,0
3345,58,81378.61,662.0,53147.8,0,0
3346,46,42151.94,704.0,9396.77,0,0
3347,51,54438.29,746.0,11212.69,3,0
3348,43,57001.62,531.0,29318.93,0,1
3349,40,56217.39,678.0,44610.4,1,1
3350,43,77073.13,704.0,36014.48,1,0
3351,47,82065.13,596.0,16997.95,0,0
3352,35,75673.6,699.0,29532.65,2,0
3353,58,47475.61,619.0,22804.93,3,0
3354,31,73592.19,737.0,54508.08,1,0
3355,28,84274.15,777.0,22987.41,0,1
3356,34,74520.37,601.0,56235.61,4,0
3357,33,31787.31,601.0,24288.43,2,0
3358,42,40639.7,773.0,23756.93,5,1
3359,54,71170.93,711.0,23850.07,1,0
3360,21,83268.49,716.0,43468.23,0,1
3361,57,40434.01,587.0,27899.08,1,0
3362,52,59899.26,713.0,24847.9,3,1
3363,31,60884.69,685.0,45248.71,0,0
3364,30,39855.99,753.0,10049.83,3,1
3365,50,65659.67,733.0,25233.71,1,1
3366,32,67877.75,665.0,54025.17,2,1
3367,62,63405.81,627.0,34893.77,1,1
3368,61,79947.97,741.0,44307.57,0,0
3369,54,59203.54,717.0,20361.4,0,0
3370,45,74155.34,552.0,52986.54,3,1
3371,56,68586.83,612.0,31374.98,1,1
3372,24,73232.06,749.0,49513.87,0,0
3373,41,50649.66,535.0,34766.46,1,0
3374,50,70734.1,606.0,21567.84,3,1
3375,58,83279.71,766.0,41729.19,2,1
3376,32,78758.18,607.0,33897.08,0,0
3377,59,84602.51,546.0,24780.7,0,1
3378,45,63861.59,620.0,17500.49,1,1
3379,39,92050.83,623.0,20939.7,4,1
3380,22,54318.81,636.0,33741.66,1,0
3381,42,54998.95,653.0,36810.27,0,0
3382,50,95097.97,713.0,45916.46,2,0
3383,56,69344.71,788.0,37331.84,2,1
3384,23,78265.79,586.0,27956.34,4,0
3385,43,25736.92,598.0,16185.44,1,0
3386,24,67295.53,751.0,37037.71,0,0
3387,48,65587.89,806.0,47839.12,0,0
3388,34,71599.24,566.0,46374.01,2,1
3389,26,71133.92,692.0,15034.95,0,0
3390,26,53281.2,722.0,36546.1,2,0
3391,61,109012.67,671.0,23577.0,2,1
3392,57,44296.19,546.0,30489.39,1,0
3393,27,55298.84,807.0,43816.62,1,0
3394,33,78790.03,484.0,38491.07,0,0
3395,21,39904.09,500.0,13413.3,2,0
3396,44,59057.45,705.0,12150.64,3,0
3397,54,75716.95,650.0,21971.23,2,0
3398,30,50927.6,745.0,25579.37,0,1
3399,26,46662.74,544.0,31915.05,3,1
3400,24,68946.58,697.0,49840.57,0,0
3401,28,63554.25,827.0,38776.77,2,0
3402,35,47883.6,627.0,12071.1,0,0
3403,32,63196.06,738.0,50228.63,0,1
3404,59,59949.62,729.0,38863.09,0,1
3405,26,80048.5,661.0,36492.05,2,1
3406,41,41038.52,816.0,28242.93,2,0
3407,52,43620.04,682.0,24128.15,0,0
3408,52,55396.17,636.0,31114.34,1,0
3409,47,54894.7,686.0,42970.55,0,0
3410,31,79254.78,490.0,53946.89,0,0
3411,42,63297.5,528.0,22615.59,3,1
3412,56,73348.91,674.0,22378.37,0,1
3413,43,88884.71,723.0,26966.31,0,0
3414,57,44006.79,591.0,20802.11,1,1
3415,43,89088.44,533.0,38587.61,1,0
3416,47,60677.72,629.0,28619.08,2,1
3417,54,15000.0,664.0,3564.28,1,0
3418,40,64826.42,835.0,20825.24,1,0
3419,35,32415.61,716.0,21994.01,1,0
3420,62,33688.66,730.0,22051.27,1,1
3421,24,40193.55,812.0,17523.87,0,0
3422,49,58623.16,838.0,25458.76,1,0
3423,60,35075.28,749.0,25615.26,1,0
3424,31,85408.63,750.0,26402.02,0,1
3425,27,82439.22,622.0,34156.94,0,0
3426,31,112077.31,656.0,73756.47,1,0
3427,62,58458.53,623.0,31845.4,3,1
3428,53,50443.73,736.0,11912.73,2,1
3429,50,64390.4,721.0,13334.89,0,0
3430,52,77370.23,781.0,16362.31,0,0
3431,60,85918.86,758.0,51000.53,2,0
3432,57,47953.64,649.0,27501.11,2,0
3433,33,80196.09,716.0,18181.01,1,0
3434,27,80080.78,831.0,22356.77,1,0
3435,44,119229.25,670.0,75535.92,2,1
3436,31,88337.52,689.0,34076.54,2,1
3437,51,97566.37,660.0,77566.36,2,0
3438,64,99848.79,696.0,38690.49,0,1
3439,34,46845.19,703.0,18804.23,0,0
3440,64,44802.74,759.0,20236.62,4,0
3441,46,80021.98,636.0,55742.81,3,0
3442,21,52904.37,701.0,28270.76,2,1
3443,26,75714.61,582.0,54086.54,1,1
3444,51,58613.75,587.0,26746.88,3,1
3445,63,68295.46,759.0,38584.78,1,1
3446,63,66732.33,565.0,13531.42,1,0
3447,32,74552.61,722.0,40655.67,3,1
3448,21,36431.25,611.0,9046.38,1,0
3449,26,34379.32,578.0,10857.27,0,1
3450,49,58160.0,716.0,46442.1,0,0
3451,50,62386.44,850.0,36328.11,1,0
3452,33,93563.79,717.0,67511.26,1,0
3453,50,68645.88,647.0,16090.26,4,1
3454,32,64877.42,628.0,27945.08,2,1
3455,30,55003.7,609.0,39463.2,1,1
3456,59,70419.26,663.0,31440.14,2,1
3457,30,55415.38,750.0,19516.08,1,1
3458,38,36342.72,690.0,17756.77,2,0
3459,26,81409.98,665.0,39285.5,0,1
3460,28,50099.42,548.0,39799.56,1,1
3461,40,51506.23,576.0,21256.75,2,1
3462,61,31596.83,595.0,24468.85,1,0
3463,36,67634.98,651.0,50538.19,1,0
3464,22,94207.44,673.0,44249.86,4,1
3465,31,25822.26,815.0,19805.38,1,0
3466,44,27863.65,698.0,17758.26,1,0
3467,39,68096.5,648.0,49779.0,1,0
3468,24,65321.95,747.0,48015.73,2,1
3469,23,50529.54,757.0,12696.89,2,0
3470,35,48942.13,690.0,36123.94,1,1
3471,60,65837.97,666.0,32507.39,0,0
3472,24,22029.1,793.0,12825.81,2,0
3473,63,33897.6,697.0,12891.61,0,1
3474,37,39813.43,582.0,23382.88,1,0
3475,29,52189.45,652.0,11285.82,0,1
3476,45,52727.87,711.0,22288.5,2,0
3477,21,15000.0,649.0,8657.3,0,0
3478,60,33994.4,724.0,10814.43,2,0
3479,22,71526.52,562.0,43171.47,2,0
3480,53,70149.13,750.0,48917.03,1,0
3481,42,77297.4,649.0,17191.12,3,1
3482,62,70477.25,635.0,39634.28,3,1
3483,32,57897.26,746.0,31749.48,3,1
3484,47,40528.53,676.0,27123.74,2,0
3485,31,40270.99,634.0,24907.84,1,1
3486,62,43025.69,668.0,20341.34,1,1
3487,34,76460.65,668.0,31556.31,0,1
3488,34,70570.03,639.0,55848.37,0,1
3489,60,40681.61,706.0,20384.2,2,1
3490,63,67571.1,674.0,30052.75,0,0
3491,42,72549.51,746.0,57734.95,1,1
3492,29,70246.87,550.0,21657.2,1,0
3493,35,77895.99,684.0,24278.62,3,0
3494,53,61001.01,787.0,47939.69,2,0
3495,39,54726.35,638.0,32541.06,0,0
3496,51,61471.22,663.0,31463.64,1,0
3497,38,80304.25,789.0,19326.47,0,0
3498,32,75174.74,493.0,31086.01,1,1
3499,60,61889.91,806.0,28469.41,1,1
3500,57,82957.63,722.0,42046.44,0,0
3501,21,97144.94,680.0,44875.14,1,0
3502,54,111182.78,756.0,51462.65,2,0
3503,27,110901.99,657.0,88377.93,1,0
3504,22,124303.54,595.0,97503.02,2,0
3505,42,86982.54,652.0,21895.13,2,1
3506,24,15000.0,650.0,4517.61,0,0
3507,40,64243.5,645.0,49144.09,0,0
3508,23,30643.8,701.0,11993.96,2,1
3509,29,93526.24,686.0,53022.27,1,1
3510,38,53742.98,697.0,36476.34,0,0
3511,36,68943.73,795.0,33267.03,0,1
3512,29,57082.76,657.0,11985.74,1,1
3513,39,95968.97,793.0,66875.55,3,0
3514,26,36293.27,782.0,23726.51,4,0
3515,64,74137.6,515.0,16670.52,1,1
3516,35,39143.19,585.0,28904.23,0,0
3517,26,17275.34,580.0,12338.18,1,1
3518,25,63751.59,807.0,23271.08,1,0
3519,49,35513.72,676.0,8810.38,0,0
3520,47,30098.46,646.0,13300.64,3,1
3521,61,28602.51,577.0,20735.15,0,0
3522,46,52217.96,762.0,25557.96,1,1
3523,48,78663.79,650.0,29022.68,1,1
3524,52,30772.48,512.0,10433.7,3,1
3525,45,81628.11,816.0,33714.12,2,0
3526,27,49238.83,677.0,39212.31,1,0
3527,50,38713.56,777.0,28146.87,1,0
3528,51,84282.06,680.0,44519.93,0,0
3529,32,79280.41,639.0,54310.93,0,0
3530,29,76267.53,678.0,29726.25,0,1
3531,54,64634.02,715.0,36784.94,1,0
3532,23,38550.96,623.0,27897.42,1,1
3533,57,84841.05,535.0,35685.15,0,1
3534,48,60575.02,500.0,41205.43,1,0
3535,42,62706.79,684.0,35654.69,2,0
3536,46,67856.74,709.0,38625.08,1,1
3537,39,79825.66,666.0,17933.46,0,0
3538,41,27438.57,601.0,20292.37,0,0
3539,57,59152.36,638.0,39376.93,0,1
3540,30,50923.4,686.0,11299.04,1,1
3541,36,89682.95,705.0,50800.71,2,1
3542,44,94694.32,673.0,61318.47,1,0
3543,45,65859.35,625.0,44591.61,3,0
3544,46,33732.38,788.0,8538.63,0,0
3545,21,48189.13,608.0,28140.74,0,1
3546,24,15000.0,602.0,5096.78,1,0
3547,57,80310.96,652.0,37815.43,0,1
3548,63,48573.47,774.0,25057.74,1,0
3549,34,84229.21,734.0,18227.76,3,1
3550,44,48806.68,676.0,18533.06,4,0
3551,47,56052.22,596.0,38029.5,1,1
3552,63,52450.61,610.0,36999.17,0,1
3553,47,28075.26,658.0,11174.13,5,1
3554,44,27436.37,645.0,12760.07,1,1
3555,60,99484.27,641.0,69511.34,2,1
3556,21,44789.4,792.0,14353.8,1,0
3557,59,74958.06,850.0,47867.1,1,0
3558,33,112628.86,619.0,50051.45,0,1
3559,40,51711.34,733.0,40968.95,6,0
3560,58,69211.81,753.0,38832.59,1,0
3561,56,65777.9,638.0,18999.55,1,0
3562,32,66683.44,617.0,20213.0,1,0
3563,25,69782.98,606.0,15099.91,2,0
3564,25,36004.06,725.0,22642.83,0,0
3565,37,31079.91,725.0,14483.23,0,1
3566,58,59311.8,768.0,12252.71,1,0
3567,30,88001.99,850.0,22955.52,2,0
3568,36,78393.73,723.0,29291.98,3,1
3569,44,31680.52,689.0,14397.86,2,0
3570,49,71508.08,606.0,54565.51,2,1
3571,34,65050.67,742.0,34136.99,1,1
3572,30,62765.58,446.0,46229.45,1,0
3573,49,62445.71,648.0,21875.86,1,0
3574,48,66161.1,515.0,26420.74,1,1
3575,37,59397.79,654.0,43270.09,0,0
3576,25,48049.19,745.0,23775.56,2,0
3577,22,55530.72,820.0,30769.39,4,0
3578,56,23024.5,490.0,12537.0,0,0
3579,60,70451.75,779.0,41371.06,3,0
3580,59,69965.05,658.0,38716.66,1,0
3581,29,93149.44,678.0,57437.78,0,0
3582,56,72245.11,749.0,20833.08,1,0
3583,25,56173.02,669.0,35185.5,2,0
3584,35,69734.32,620.0,20247.94,0,1
3585,29,53630.65,634.0,21680.24,1,0
3586,45,46577.66,612.0,32548.85,0,1
3587,48,15000.0,691.0,8470.06,2,0
3588,47,67762.85,781.0,52875.3,2,0
3589,53,69974.98,749.0,24587.72,0,0
3590,53,85899.94,688.0,64634.99,0,1
3591,58,88897.09,627.0,52018.51,3,0
3592,28,66942.65,704.0,28219.24,1,1
3593,24,35082.1,824.0,23577.74,1,0
3594,63,35965.89,606.0,27798.8,1,0
3595,56,64432.87,740.0,43024.17,3,1
3596,63,77947.54,714.0,15892.28,0,0
3597,51,79170.66,622.0,16321.93,0,0
3598,30,51316.69,699.0,14148.05,1,0
3599,61,17992.67,647.0,12782.62,0,1
3600,62,35874.3,611.0,23323.61,1,0
3601,28,21335.97,602.0,12457.31,3,0
3602,50,66707.14,622.0,41138.53,0,0
3603,34,54739.81,586.0,31304.81,2,0
3604,55,54025.71,836.0,22081.99,1,0
3605,23,69551.61,604.0,43975.39,1,1
3606,49,52803.98,805.0,40186.95,2,0
3607,36,98472.95,711.0,63987.98,1,0
3608,30,56189.27,543.0,40477.52,1,0
3609,24,25406.97,614.0,8696.66,3,0
3610,24,15000.0,707.0,6143.57,2,0
3611,22,70676.37,626.0,35666.32,1,0
3612,31,72684.07,695.0,35098.86,2,0
3613,35,72309.32,531.0,34678.99,0,1
3614,31,33773.45,684.0,19734.92,0,0
3615,43,42298.04,670.0,30168.43,1,1
3616,58,93506.31,832.0,68474.41,3,1
3617,50,56309.38,626.0,16346.67,0,0
3618,21,47611.33,737.0,12097.62,1,0
3619,53,87696.96,784.0,33914.99,1,0
3620,57,39412.87,767.0,25316.31,1,0
3621,43,51684.51,772.0,34942.45,1,0
3622,38,84751.76,674.0,36440.38,1,1
3623,30,86508.28,714.0,33415.45,3,1
3624,37,87043.08,633.0,24223.8,2,1
3625,27,74784.61,727.0,25646.6,0,0
3626,35,100332.47,592.0,26133.13,0,1
3627,47,78836.61,616.0,30140.13,1,0
3628,29,66619.74,844.0,40349.83,1,0
3629,41,60235.03,756.0,16707.54,0,1
3630,57,53933.52,555.0,21184.1,0,0
3631,49,35198.13,709.0,18203.9,1,1
3632,62,15715.92,601.0,6227.65,1,0
3633,53,79068.6,735.0,36667.64,1,1
3634,26,57997.8,711.0,28889.91,0,1
3635,45,42853.91,697.0,28498.08,1,0
3636,55,100628.21,629.0,71029.17,2,1
3637,37,83926.62,797.0,26473.3,2,0
3638,64,56859.54,628.0,23972.02,2,0
3639,47,71387.95,699.0,38913.27,2,1
3640,63,59460.06,663.0,29707.9,0,0
3641,60,52719.63,569.0,13087.7,1,0
3642,45,84984.99,653.0,34587.06,2,1
3643,32,65393.28,544.0,22005.71,3,0
3644,63,35015.67,726.0,15769.67,2,0
3645,57,67261.12,630.0,27092.06,1,0
3646,60,72689.45,652.0,44866.07,0,0
3647,64,93941.58,730.0,41415.72,1,0
3648,58,65809.26,632.0,22698.65,0,1
3649,61,61166.02,505.0,34974.14,0,0
3650,45,70282.0,708.0,44708.82,1,0
3651,22,38943.54,625.0,10318.52,1,0
3652,21,114467.88,653.0,40148.62,2,0
3653,23,99294.19,724.0,32298.85,2,0
3654,49,79365.64,600.0,25448.78,0,1
3655,34,66337.29,708.0,49168.55,3,0
3656,54,32452.01,684.0,8944.31,1,0
3657,42,60569.81,677.0,43772.63,2,0
3658,56,69975.09,659.0,30533.11,1,1
3659,35,39490.01,699.0,23081.15,1,0
3660,57,49090.27,731.0,22805.84,2,0
3661,30,50300.16,542.0,28130.25,3,1
3662,29,47496.09,742.0,25220.11,0,0
3663,55,93713.49,652.0,43086.6,3,1
3664,62,56697.54,544.0,20695.44,0,0
3665,37,87009.45,663.0,65998.68,1,0
3666,38,50266.4,598.0,37678.71,1,1
3667,45,53091.04,767.0,12883.57,0,0
3668,55,60928.23,565.0,20356.9,0,1
3669,36,64126.59,696.0,34913.07,0,0
3670,45,38969.51,699.0,30718.49,2,0
3671,36,67106.37,711.0,42710.73,2,0
3672,61,37768.94,732.0,26098.41,2,0
3673,44,97016.23,639.0,37694.06,1,0
3674,32,49344.07,587.0,16350.04,0,1
3675,55,77299.97,511.0,25940.12,0,0
3676,29,48781.56,692.0,23901.46,2,0
3677,57,85306.36,636.0,61001.56,1,1
3678,52,50520.97,774.0,16662.93,2,1
3679,39,58923.44,730.0,31947.75,0,1
3680,42,55160.44,791.0,37800.17,0,1
3681,54,54090.22,561.0,27056.67,0,0
3682,39,30638.62,603.0,13791.72,1,0
3683,32,45464.45,716.0,18545.82,1,0
3684,38,67018.51,787.0,37548.4,2,1
3685,25,70942.07,850.0,48993.63,2,0
3686,46,37251.35,714.0,29714.6,0,1
3687,47,46918.01,682.0,33856.77,0,0
3688,40,58418.36,748.0,27553.02,1,0
3689,28,61627.84,630.0,15255.68,0,1
3690,36,67667.12,617.0,18427.27,1,0
3691,22,80842.3,726.0,17590.88,1,0
3692,21,66726.58,736.0,27864.88,3,1
3693,25,39904.92,677.0,19510.74,2,0
3694,51,73896.49,613.0,51163.39,2,1
3695,43,79633.04,761.0,20022.96,0,0
3696,41,28391.33,573.0,9564.23,0,0
3697,32,69396.18,689.0,35141.61,1,1
3698,24,86323.21,712.0,61277.9,1,1
3699,57,47036.29,631.0,11880.6,2,1
3700,31,73947.12,797.0,25590.25,1,1
3701,62,45997.33,674.0,24210.37,0,1
3702,60,54063.79,644.0,21334.6,2,1
3703,29,42382.47,509.0,33712.65,2,1
3704,46,72456.77,850.0,34147.41,2,0
3705,59,75306.09,668.0,56239.66,1,1
3706,47,68391.19,554.0,52287.3,0,0
3707,49,71887.51,602.0,25567.48,0,0
3708,63,74485.62,770.0,29488.89,1,0
3709,45,87207.14,599.0,34401.66,1,1
3710,38,48499.82,711.0,22396.6,1,0
3711,50,15000.0,728.0,3568.36,1,1
3712,28,51821.6,652.0,35467.34,0,0
3713,22,51987.68,622.0,14479.22,2,1
3714,42,76426.36,698.0,56265.01,4,0
3715,41,15000.0,725.0,8189.24,0,0
3716,59,65395.39,552.0,31971.32,1,1
3717,46,86868.44,505.0,51814.69,1,1
3718,49,60269.82,770.0,45796.65,1,1
3719,25,71389.08,726.0,26985.09,4,0
3720,34,45830.9,706.0,16595.89,1,0
3721,55,74404.99,620.0,31393.46,0,0
3722,26,58207.91,770.0,28643.25,2,0
3723,43,48664.24,768.0,11943.31,1,0
3724,37,61161.38,685.0,37185.65,3,1
3725,44,76792.1,656.0,39358.77,0,1
3726,60,57803.82,711.0,30286.35,0,0
3727,49,56680.84,701.0,19826.26,0,0
3728,50,59054.83,632.0,41595.85,1,1
3729,44,65416.01,553.0,28706.86,0,0
3730,55,64141.49,699.0,37930.56,1,0
3731,57,63904.5,667.0,21985.49,4,0
3732,22,35610.61,736.0,24563.33,0,1
3733,41,57070.46,816.0,21677.05,0,0
3734,60,85258.97,580.0,64201.04,0,1
3735,61,71552.57,717.0,33835.46,2,0
3736,25,84124.03,565.0,24151.17,1,0
3737,55,68270.12,793.0,38689.81,5,0
3738,64,64358.64,601.0,34366.25,0,0
3739,55,88808.05,622.0,40217.67,4,1
3740,39,51157.27,634.0,35391.96,3,1
3741,36,50041.1,702.0,22657.27,2,1
3742,45,94716.58,704.0,26684.84,2,1
3743,36,78096.49,728.0,16958.64,2,0
3744,51,54361.32,779.0,39971.75,4,1
3745,53,47319.2,657.0,22714.25,2,0
3746,37,39370.33,627.0,21172.46,3,0
3747,41,53630.74,605.0,14418.34,1,0
3748,55,78451.87,692.0,38727.56,1,0
3749,43,16540.35,680.0,8601.3,0,1
3750,36,81890.04,569.0,39237.75,1,0
3751,58,74159.03,738.0,57285.76,2,0
3752,34,39351.26,646.0,21361.08,2,1
3753,60,61174.31,803.0,47999.34,1,0
3754,61,49889.63,667.0,14567.77,1,0
3755,53,41928.96,594.0,31384.4,2,0
3756,41,65828.47,702.0,35004.47,0,1
3757,37,70780.6,764.0,26732.55,0,0
3758,24,75388.68,714.0,48810.02,2,0
3759,36,24264.19,781.0,12951.19,3,1
3760,50,51139.99,618.0,27892.05,2,1
3761,64,72430.16,731.0,21958.18,2,0
3762,54,79416.52,778.0,48282.4,2,0
3763,42,65049.94,708.0,24490.25,0,1
3764,64,81641.51,767.0,33755.37,0,1
3765,62,63917.34,688.0,47551.04,0,0
3766,49,70562.24,772.0,21711.92,0,0
3767,25,43294.7,736.0,31691.16,1,0
3768,21,74527.41,656.0,37282.4,0,1
3769,60,33884.68,651.0,10406.19,0,1
3770,45,39524.05,727.0,27151.42,1,0
3771,26,44648.24,650.0,26409.34,2,0
3772,43,93553.95,698.0,38178.65,1,0
